Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,Latitude,Longitude,Altitude,Utm_easting,Utm_northing,Zone,letter
1698241525.0561242,25,1698241525,55731534,GPS1_Frame,42.33702516666667,-71.08958116666666,13.1,327858.40866529435,4689311.431337154,19,T
1698241526.0539846,26,1698241526,53617000,GPS1_Frame,42.33705066666666,-71.0895495,13.1,327861.08708322444,4689314.198810827,19,T
1698241527.0554318,27,1698241527,54991245,GPS1_Frame,42.33707883333333,-71.08953,13.4,327862.77043315367,4689317.287028598,19,T
1698241528.0538092,28,1698241528,53485870,GPS1_Frame,42.33710666666666,-71.089522,13.7,327863.5054532832,4689320.361513044,19,T
1698241529.0540743,29,1698241529,53680658,GPS1_Frame,42.33713066666666,-71.0895235,13.6,327863.4473632218,4689323.029566781,19,T
1698241530.0535681,30,1698241530,53202867,GPS1_Frame,42.33715383333333,-71.0895335,13.6,327862.68673384836,4689325.622292596,19,T
1698241531.057799,31,1698241531,57458400,GPS1_Frame,42.337175333333334,-71.08955166666667,13.8,327861.2487534267,4689328.046480611,19,T
1698241532.0557206,32,1698241532,55332422,GPS1_Frame,42.3371935,-71.08957716666667,13.8,327859.1975281724,4689330.115373585,19,T
1698241533.0598722,33,1698241533,59540748,GPS1_Frame,42.337205833333336,-71.08961049999999,13.7,327856.4850444216,4689331.552378341,19,T
1698241534.0547693,34,1698241534,54419994,GPS1_Frame,42.337210999999996,-71.0896495,13.8,327853.28616232943,4689332.205052665,19,T
1698241535.0556207,35,1698241535,55188179,GPS1_Frame,42.337206833333326,-71.08969133333333,13.7,327849.8283901275,4689331.827069122,19,T
1698241536.0551338,36,1698241536,54749965,GPS1_Frame,42.33719250000001,-71.08972999999999,13.5,327846.60375700856,4689330.313745158,19,T
1698241537.0577958,37,1698241537,57378768,GPS1_Frame,42.337168999999996,-71.08976266666667,13.4,327843.8484123647,4689327.770386353,19,T
1698241538.054282,38,1698241538,53957223,GPS1_Frame,42.33713983333334,-71.08978433333333,13.7,327841.98382796,4689324.575517256,19,T
1698241539.056453,39,1698241539,56014776,GPS1_Frame,42.33710716666666,-71.08979416666666,13.8,327841.0845708658,4689320.968041796,19,T
1698241540.0537105,40,1698241540,53265571,GPS1_Frame,42.33707533333333,-71.08979266666667,13.8,327841.1212757708,4689317.430155636,19,T
1698241541.0566711,41,1698241541,56398630,GPS1_Frame,42.33704783333333,-71.08977966666666,13.7,327842.1172260442,4689314.350169726,19,T
1698241542.0555732,42,1698241542,55178642,GPS1_Frame,42.337026,-71.08975716666667,13.6,327843.911292498,4689311.88019024,19,T
1698241543.0590808,43,1698241543,57845354,GPS1_Frame,42.33701166666666,-71.0897285,13.3,327846.233863738,4689310.230544126,19,T
1698241544.0558403,44,1698241544,55485248,GPS1_Frame,42.33700533333334,-71.08969433333333,13.0,327849.0313807337,4689309.458102781,19,T
1698241545.0563576,45,1698241545,55447578,GPS1_Frame,42.33700666666667,-71.08965549999999,12.6,327852.23427929974,4689309.527539719,19,T
1698241546.0539787,46,1698241546,53583860,GPS1_Frame,42.337013999999996,-71.0896185,12.9,327855.3025119825,4689310.266943955,19,T
1698241547.0544589,47,1698241547,54156780,GPS1_Frame,42.337029,-71.08958733333334,12.9,327857.9110883484,4689311.869483721,19,T
1698241548.054414,48,1698241548,54085493,GPS1_Frame,42.33705066666666,-71.08956233333333,12.9,327860.02981774084,4689314.224790923,19,T
1698241549.0560803,49,1698241549,55747747,GPS1_Frame,42.33707666666666,-71.08954566666667,13.1,327861.4738339805,4689317.078152464,19,T
1698241550.05565,50,1698241550,55210828,GPS1_Frame,42.33710716666666,-71.08954,13.2,327862.0239010914,4689320.453473423,19,T
1698241551.0549083,51,1698241551,54482221,GPS1_Frame,42.33713666666666,-71.089551,13.1,327861.19816900656,4689323.751492224,19,T
1698241552.0547795,52,1698241552,54465055,GPS1_Frame,42.33716283333333,-71.0895735,13.0,327859.4159242844,4689326.702650894,19,T
1698241553.0567095,53,1698241553,56364059,GPS1_Frame,42.337183,-71.0896055,13.2,327856.83465953596,4689329.00678822,19,T
1698241554.0565217,54,1698241554,56169986,GPS1_Frame,42.3371965,-71.08964716666667,13.1,327853.43882487086,4689330.5902142385,19,T
1698241555.0586429,55,1698241555,58097839,GPS1_Frame,42.33719816666667,-71.089692,12.9,327849.7498175975,4689330.866051501,19,T
1698241556.0547974,56,1698241556,54397583,GPS1_Frame,42.33719116666666,-71.08973466666666,12.8,327846.2156591922,4689330.175136755,19,T
1698241557.0571148,57,1698241557,56701898,GPS1_Frame,42.337175333333334,-71.089771,12.7,327843.17916079424,4689328.490526687,19,T
1698241558.0532928,58,1698241558,52796125,GPS1_Frame,42.33715233333334,-71.08979883333333,12.7,327840.82336891437,4689325.9929045085,19,T
1698241559.05565,59,1698241559,55277824,GPS1_Frame,42.337124333333335,-71.08981716666668,12.7,327839.236580589,4689322.920836685,19,T
1698241560.0624013,60,1698241560,62034606,GPS1_Frame,42.33709233333334,-71.08982516666667,12.7,327838.4901790783,4689319.383677873,19,T
1698241561.0582774,61,1698241561,57786464,GPS1_Frame,42.337060666666666,-71.08981883333333,12.9,327838.9255284178,4689315.854512777,19,T
1698241562.0573752,62,1698241562,56762456,GPS1_Frame,42.337033500000004,-71.08980150000001,12.7,327840.2793865121,4689312.802767127,19,T
1698241563.0576394,63,1698241563,57278633,GPS1_Frame,42.33701383333334,-71.08977916666666,12.3,327842.06563472725,4689310.573716435,19,T
1698241564.0557601,64,1698241564,55451154,GPS1_Frame,42.336999500000005,-71.08974733333334,12.5,327844.64908992744,4689308.917658446,19,T
1698241565.0557833,65,1698241565,55504560,GPS1_Frame,42.33699333333334,-71.08971316666666,12.5,327847.4470621261,4689308.163723545,19,T
1698241566.0545852,66,1698241566,54245233,GPS1_Frame,42.336995333333334,-71.08967683333334,12.4,327850.44581953355,4689308.312249378,19,T
1698241567.058118,67,1698241567,57751655,GPS1_Frame,42.337003,-71.08964383333334,12.2,327853.18542500556,4689309.096764999,19,T
1698241568.0545328,68,1698241568,54171323,GPS1_Frame,42.33701599999999,-71.089612,12.2,327855.84346780996,4689310.47586959,19,T
1698241569.054132,69,1698241569,53767204,GPS1_Frame,42.3370355,-71.08958283333332,12.1,327858.2995542851,4689312.582149161,19,T
1698241570.055255,70,1698241570,54898262,GPS1_Frame,42.33706050000001,-71.08955866666666,12.4,327860.3587252123,4689315.309284765,19,T
1698241571.0599055,71,1698241571,56665420,GPS1_Frame,42.33709016666667,-71.08954516666667,12.6,327861.55186253483,4689318.576212399,19,T
1698241572.0544238,72,1698241572,54082632,GPS1_Frame,42.33712083333333,-71.08954616666666,12.4,327861.5531561057,4689321.983536502,19,T
1698241573.0594425,73,1698241573,59025049,GPS1_Frame,42.3371495,-71.0895615,12.2,327860.3681524321,4689325.1977925785,19,T
1698241574.055213,74,1698241574,54743051,GPS1_Frame,42.33717333333334,-71.08958833333332,12.2,327858.22254350554,4689327.898625225,19,T
1698241575.0594559,75,1698241575,59054136,GPS1_Frame,42.33718833333334,-71.08962366666667,12.0,327855.3525673618,4689329.635792333,19,T
1698241576.0580873,76,1698241576,57712554,GPS1_Frame,42.337194,-71.08966416666667,11.9,327852.03147264593,4689330.347025135,19,T
1698241577.0588057,77,1698241577,58346509,GPS1_Frame,42.33718950000001,-71.08970583333333,11.9,327848.58652051457,4689329.931690628,19,T
1698241578.055203,78,1698241578,54699420,GPS1_Frame,42.337173666666665,-71.08974433333333,12.0,327845.37152361945,4689328.251466192,19,T
1698241579.0598772,79,1698241579,59551239,GPS1_Frame,42.33714883333334,-71.08977533333334,12.0,327842.7498461723,4689325.556676938,19,T
1698241580.0545413,80,1698241580,54192066,GPS1_Frame,42.337117166666665,-71.08979333333333,11.9,327841.18051389616,4689322.076778415,19,T
1698241581.0593245,81,1698241581,58896064,GPS1_Frame,42.33708216666667,-71.08979599999999,11.9,327840.86530929315,4689318.195694098,19,T
1698241582.054542,82,1698241582,54223775,GPS1_Frame,42.33704933333333,-71.08978350000001,11.9,327841.80551285006,4689314.524494425,19,T
1698241583.057904,83,1698241583,57545661,GPS1_Frame,42.3370235,-71.08975933333333,11.8,327843.725970809,4689311.606970961,19,T
1698241584.056378,84,1698241584,55967807,GPS1_Frame,42.33700583333333,-71.08972683333333,11.7,327846.35525270243,4689309.5794225875,19,T
1698241585.0584896,85,1698241585,58187246,GPS1_Frame,42.336998166666675,-71.08968966666666,11.5,327849.396284736,4689308.652851134,19,T
1698241586.0576303,86,1698241586,57284116,GPS1_Frame,42.33700050000001,-71.08964933333333,11.4,327852.7254889965,4689308.830293859,19,T
1698241587.0558114,87,1698241587,55445671,GPS1_Frame,42.3370135,-71.0896085,11.5,327856.1249913485,4689310.191177975,19,T
1698241588.0558047,88,1698241588,55422782,GPS1_Frame,42.33703833333334,-71.089574,11.5,327859.0350138459,4689312.878886644,19,T
1698241589.058109,89,1698241589,57751893,GPS1_Frame,42.337069500000005,-71.08955250000001,11.6,327860.8913194743,4689316.296182251,19,T
1698241590.0559607,90,1698241590,55552959,GPS1_Frame,42.33710133333334,-71.08954433333334,11.8,327861.65098571195,4689319.814498643,19,T
1698241591.056997,91,1698241591,56452274,GPS1_Frame,42.33713183333332,-71.08954383333334,12.0,327861.77540083637,4689323.200279068,19,T
1698241592.0558803,92,1698241592,55540323,GPS1_Frame,42.337160499999996,-71.08954616666666,11.9,327861.6613916499,4689326.388217648,19,T
1698241593.0581996,93,1698241593,57828187,GPS1_Frame,42.33719133333334,-71.08954999999999,11.8,327861.4297185107,4689329.819784701,19,T
1698241594.0549867,94,1698241594,54572582,GPS1_Frame,42.337224666666664,-71.08955816666666,11.6,327860.84786958457,4689333.53773025,19,T
1698241595.058539,95,1698241595,58226346,GPS1_Frame,42.337259499999995,-71.08957099999999,11.6,327859.8856555179,4689337.4316868335,19,T
1698241596.055268,96,1698241596,54923772,GPS1_Frame,42.33729400000001,-71.0895845,11.5,327858.8676104482,4689341.2899791105,19,T
1698241597.0593233,97,1698241597,58966636,GPS1_Frame,42.3373285,-71.08959899999999,11.5,327857.7671826993,4689345.150296056,19,T
1698241598.0565784,98,1698241598,56146383,GPS1_Frame,42.33736366666667,-71.08961433333334,11.4,327856.5999222064,4689349.086328559,19,T
1698241599.0587816,99,1698241599,58468103,GPS1_Frame,42.33739950000001,-71.08962866666667,11.4,327855.516866224,4689353.094365078,19,T
1698241600.0544107,100,1698241600,54096937,GPS1_Frame,42.33743583333333,-71.08964433333334,11.4,327854.32533094217,4689357.160622365,19,T
1698241601.058875,101,1698241601,58411359,GPS1_Frame,42.33747166666667,-71.08966033333333,11.2,327853.1049715628,4689361.17203357,19,T
1698241602.0571423,102,1698241602,56856393,GPS1_Frame,42.337507,-71.089677,11.3,327851.82832685456,4689365.129273553,19,T
1698241603.060669,103,1698241603,60254812,GPS1_Frame,42.337546,-71.08969233333333,11.1,327850.6715344012,4689369.490969851,19,T
1698241604.0553985,104,1698241604,54992914,GPS1_Frame,42.337584500000006,-71.08971,10.9,327849.3211507021,4689373.801869222,19,T
1698241605.0598106,105,1698241605,59500217,GPS1_Frame,42.33762483333333,-71.08972783333334,11.0,327847.9620412231,4689378.316684079,19,T
1698241606.057073,106,1698241606,56756496,GPS1_Frame,42.337666999999996,-71.08974733333334,11.0,327846.470630859,4689383.038451355,19,T
1698241607.0574446,107,1698241607,57090759,GPS1_Frame,42.337709833333335,-71.08976616666668,11.0,327845.035964341,4689387.832897548,19,T
1698241608.0568082,108,1698241608,55497646,GPS1_Frame,42.337751,-71.08978433333333,10.8,327843.6516740145,4689392.440923705,19,T
1698241609.0554307,109,1698241609,55089950,GPS1_Frame,42.33778966666667,-71.0897995,10.8,327842.50771331426,4689396.765270236,19,T
1698241610.0533433,110,1698241610,52871227,GPS1_Frame,42.3378275,-71.08980216666667,11.6,327842.39127141156,4689400.971773281,19,T
1698241611.057213,111,1698241611,56770324,GPS1_Frame,42.337861499999995,-71.08980866666667,12.2,327841.94856615213,4689404.76037508,19,T
1698241612.0536735,112,1698241612,53265810,GPS1_Frame,42.33789483333333,-71.08981416666667,12.3,327841.58642540895,4689408.472924,19,T
1698241613.0561788,113,1698241613,55808067,GPS1_Frame,42.33792833333334,-71.089816,12.5,327841.5268116895,4689412.196556199,19,T
1698241614.0524364,114,1698241614,52103519,GPS1_Frame,42.337959500000004,-71.0898205,13.3,327841.24114209955,4689415.666488653,19,T
1698241615.0570848,115,1698241615,56573629,GPS1_Frame,42.33799166666666,-71.08982333333333,14.0,327841.0955071228,4689419.244089059,19,T
1698241616.051724,116,1698241616,51375389,GPS1_Frame,42.33802366666667,-71.08982999999999,14.6,327840.63361589494,4689422.8109437525,19,T
1698241617.0564492,117,1698241617,56118249,GPS1_Frame,42.3380585,-71.08983566666667,14.9,327840.261840609,4689426.690393937,19,T
1698241618.0546048,118,1698241618,54222583,GPS1_Frame,42.33809483333333,-71.089844,14.5,327839.67447160534,4689430.741806996,19,T
1698241619.055409,119,1698241619,55039882,GPS1_Frame,42.338131000000004,-71.08985200000001,14.2,327839.11410958844,4689434.77403818,19,T
1698241620.0585797,120,1698241620,58217048,GPS1_Frame,42.33816516666668,-71.08985750000001,14.3,327838.75424737914,4689438.579122836,19,T
1698241621.057367,121,1698241621,56910753,GPS1_Frame,42.33819149999999,-71.08985983333334,15.8,327838.63388677477,4689441.50796376,19,T
1698241622.0585258,122,1698241622,57944536,GPS1_Frame,42.33822283333334,-71.089861,15.5,327838.6232851092,4689444.989654534,19,T
1698241623.057153,123,1698241623,56823730,GPS1_Frame,42.338249,-71.08986566666667,16.1,327838.31024359254,4689447.904712798,19,T
1698241624.054749,124,1698241624,53749084,GPS1_Frame,42.3382675,-71.08987033333332,17.1,327837.9762792508,4689449.968446007,19,T
1698241625.057226,125,1698241625,56903123,GPS1_Frame,42.33828100000001,-71.08987716666667,17.8,327837.4501736801,4689451.48135417,19,T
1698241626.054379,126,1698241626,53887605,GPS1_Frame,42.33828100000001,-71.08987699999999,18.5,327837.4639041347,4689451.481016712,19,T
1698241627.053756,127,1698241627,52966117,GPS1_Frame,42.338280166666664,-71.08987816666667,18.7,327837.36551669746,4689451.390843575,19,T
1698241628.0544357,128,1698241628,54012775,GPS1_Frame,42.33827899999999,-71.08987833333335,19.2,327837.34860226774,4689451.261631561,19,T
1698241629.05799,129,1698241629,57577371,GPS1_Frame,42.33827899999999,-71.08987816666667,19.5,327837.36233272275,4689451.261294104,19,T
1698241630.0527616,130,1698241630,52199125,GPS1_Frame,42.33827816666667,-71.08987900000001,19.7,327837.2914061855,4689451.170446057,19,T
1698241631.0552301,131,1698241631,54828882,GPS1_Frame,42.33827733333332,-71.08988,19.9,327837.2067491973,4689451.079935465,19,T
1698241632.0541766,132,1698241632,53838491,GPS1_Frame,42.3382765,-71.08988133333334,20.0,327837.0946312958,4689450.9900997905,19,T
1698241633.0595007,133,1698241633,59137821,GPS1_Frame,42.33827566666667,-71.08988166666667,20.2,327837.06489611766,4689450.898239371,19,T
1698241634.056407,134,1698241634,55904150,GPS1_Frame,42.338274500000004,-71.08988133333334,20.4,327837.0891730457,4689450.768014986,19,T
1698241635.059662,135,1698241635,59338808,GPS1_Frame,42.3382735,-71.08988083333334,20.7,327837.12763528514,4689450.655960208,19,T
1698241636.0549858,136,1698241636,54495811,GPS1_Frame,42.33827233333333,-71.08988,21.1,327837.19310358074,4689450.52472345,19,T
1698241637.0567167,137,1698241637,56243181,GPS1_Frame,42.33827066666666,-71.08987900000001,21.5,327837.2709377706,4689450.337628033,19,T
1698241638.0516539,138,1698241638,51286458,GPS1_Frame,42.338269499999996,-71.08987816666667,21.4,327837.33640607446,4689450.206391276,19,T
1698241639.0579588,139,1698241639,57613849,GPS1_Frame,42.338266999999995,-71.08987516666666,21.8,327837.5767314768,4689449.922711042,19,T
1698241640.0568585,140,1698241640,56471109,GPS1_Frame,42.338266000000004,-71.08987216666667,22.1,327837.82115056796,4689449.805594422,19,T
1698241641.0570316,141,1698241641,56541919,GPS1_Frame,42.338265666666665,-71.08986883333334,22.4,327838.0948499865,4689449.761831164,19,T
1698241642.0540476,142,1698241642,53631544,GPS1_Frame,42.33826583333333,-71.089867,22.5,327838.24633985566,4689449.776626221,19,T
1698241643.0569372,143,1698241643,56608915,GPS1_Frame,42.33826966666667,-71.08987233333333,21.6,327837.81742685963,4689450.213087356,19,T
1698241644.0563424,144,1698241644,55992364,GPS1_Frame,42.338274500000004,-71.08988,21.0,327837.1990166812,4689450.765315324,19,T
1698241645.059265,145,1698241645,58836698,GPS1_Frame,42.33828183333333,-71.08989016666666,21.0,327836.3814726457,4689451.600211244,19,T
1698241646.0568724,146,1698241646,56482553,GPS1_Frame,42.338295,-71.08991066666667,20.2,327834.7285609663,4689453.103777248,19,T
1698241647.055001,147,1698241647,54547548,GPS1_Frame,42.338313,-71.08993166666667,20.2,327833.04764975817,4689455.145061018,19,T
1698241648.0537636,148,1698241648,53296566,GPS1_Frame,42.33834033333333,-71.089952,20.5,327831.4471340497,4689458.221391125,19,T
1698241649.0534933,149,1698241649,53126335,GPS1_Frame,42.33836816666667,-71.08997866666667,21.3,327829.32622796355,4689461.366066836,19,T
1698241650.0536714,150,1698241650,53223848,GPS1_Frame,42.338401833333336,-71.09000250000001,21.5,327827.4546619897,4689465.152753504,19,T
1698241651.0568304,151,1698241651,56540250,GPS1_Frame,42.338441333333336,-71.09001916666666,21.9,327826.1894271953,4689469.572676452,19,T
1698241652.0544019,152,1698241652,54045915,GPS1_Frame,42.33848216666667,-71.09003616666668,22.4,327824.90037250245,4689474.141331214,19,T
1698241653.0568757,153,1698241653,56489706,GPS1_Frame,42.338528333333336,-71.09005833333335,22.2,327823.2002339414,4689479.312674546,19,T
1698241654.0534794,154,1698241654,53099870,GPS1_Frame,42.33857516666667,-71.09008250000001,22.2,327821.3371530995,4689484.562096562,19,T
1698241655.0572708,155,1698241655,56929111,GPS1_Frame,42.338625500000006,-71.09010416666666,21.3,327819.68958403496,4689490.195105218,19,T
1698241656.0539613,156,1698241656,53410768,GPS1_Frame,42.33867516666666,-71.09012083333333,20.3,327818.45210931747,4689495.74396119,19,T
1698241657.0560794,157,1698241657,55770397,GPS1_Frame,42.33871516666667,-71.0901355,20.2,327817.35301619046,4689500.215357505,19,T
1698241658.0565903,158,1698241658,56002140,GPS1_Frame,42.33875216666667,-71.09014283333333,18.9,327816.8498715903,4689504.338776773,19,T
1698241659.0579906,159,1698241659,57374000,GPS1_Frame,42.338773499999995,-71.09015316666667,18.5,327816.05681933375,4689506.728606676,19,T
1698241660.0551877,160,1698241660,54792642,GPS1_Frame,42.33878833333333,-71.09016316666666,18.5,327815.27348647395,4689508.395985996,19,T
1698241661.0580306,161,1698241661,57552099,GPS1_Frame,42.338805,-71.09017566666667,18.7,327814.28920307267,4689510.272005766,19,T
1698241662.0552697,162,1698241662,54908990,GPS1_Frame,42.33882583333334,-71.0901925,19.1,327812.9593046868,4689512.619477637,19,T
1698241663.0609648,163,1698241663,60604572,GPS1_Frame,42.33885283333334,-71.0902115,19.3,327811.4677454041,4689515.65609901,19,T
1698241664.0542457,164,1698241664,53750276,GPS1_Frame,42.3388905,-71.09023133333334,19.0,327809.93665177614,4689519.878860757,19,T
1698241665.0565007,165,1698241665,56066513,GPS1_Frame,42.3389335,-71.09024966666667,18.5,327808.5436910704,4689524.69081148,19,T
1698241666.0552938,166,1698241666,54825067,GPS1_Frame,42.33897816666666,-71.09027016666667,18.1,327806.9767880491,4689529.692221042,19,T
1698241667.0531,167,1698241667,52703857,GPS1_Frame,42.33902500000001,-71.09029000000001,17.9,327805.4707230411,4689534.932872869,19,T
1698241668.0521662,168,1698241668,51747083,GPS1_Frame,42.33906733333333,-71.09031233333333,17.0,327803.74642257433,4689539.678897158,19,T
1698241669.0567193,169,1698241669,56396245,GPS1_Frame,42.33911333333334,-71.09033516666666,16.7,327801.99094298313,4689544.833090113,19,T
1698241670.0558019,170,1698241670,55404663,GPS1_Frame,42.33915966666667,-71.0903595,16.7,327800.1128038213,4689550.027335585,19,T
1698241671.0589702,171,1698241671,58412790,GPS1_Frame,42.33920383333334,-71.09038033333333,16.5,327798.51708838076,4689554.973901435,19,T
1698241672.0572064,172,1698241672,56768417,GPS1_Frame,42.33924483333333,-71.09039866666667,15.9,327797.1186845491,4689559.563770267,19,T
1698241673.05903,173,1698241673,58437585,GPS1_Frame,42.339282999999995,-71.090415,15.6,327795.87731093366,4689563.834968721,19,T
1698241674.0570607,174,1698241674,56567668,GPS1_Frame,42.33932,-71.09043,15.5,327794.74259595794,4689567.9739175895,19,T
1698241675.059819,175,1698241675,59381246,GPS1_Frame,42.33935383333334,-71.09044133333333,15.1,327793.9013025882,4689571.753806265,19,T
1698241676.0571864,176,1698241676,56802272,GPS1_Frame,42.339380833333344,-71.09045233333333,14.7,327793.0688161832,4689574.774230076,19,T
1698241677.0559225,177,1698241677,55433988,GPS1_Frame,42.339398333333335,-71.09046633333334,13.4,327791.96325233625,4689576.745826935,19,T
1698241678.054009,178,1698241678,53513765,GPS1_Frame,42.33940716666666,-71.09047416666667,13.8,327791.34204711707,4689577.742566748,19,T
1698241679.0592978,179,1698241679,57791233,GPS1_Frame,42.339415499999994,-71.09047883333332,13.0,327790.98035101197,4689578.677371848,19,T
1698241680.064876,180,1698241680,64460039,GPS1_Frame,42.3394225,-71.09048833333333,12.9,327790.21683911583,4689579.473909549,19,T
1698241681.0575287,181,1698241681,57131052,GPS1_Frame,42.33943483333334,-71.09048933333334,13.0,327790.16812764923,4689580.845458156,19,T
1698241682.0568109,182,1698241682,56204080,GPS1_Frame,42.33944533333333,-71.09048516666667,13.3,327790.54004744353,4689582.002964712,19,T
1698241683.057856,183,1698241683,57302474,GPS1_Frame,42.339446333333335,-71.09048583333333,13.8,327790.48785662116,4689582.115357366,19,T
1698241684.055827,184,1698241684,55309534,GPS1_Frame,42.33944816666667,-71.090485,14.1,327790.56151257467,4689582.317247365,19,T
1698241685.0560606,185,1698241685,55742025,GPS1_Frame,42.339451833333335,-71.09048383333334,14.6,327790.66763387434,4689582.722040034,19,T
1698241686.053196,186,1698241686,52741050,GPS1_Frame,42.33945333333333,-71.09048266666667,14.9,327790.7678402194,4689582.886240779,19,T
1698241687.0555882,187,1698241687,55197715,GPS1_Frame,42.33946283333333,-71.09047766666666,15.1,327791.20568084484,4689583.931017159,19,T
1698241688.0537176,188,1698241688,53257942,GPS1_Frame,42.33947033333334,-71.0904735,15.4,327791.5694104509,4689584.7553964835,19,T
1698241689.0536685,189,1698241689,53232669,GPS1_Frame,42.33947683333334,-71.09047016666666,15.6,327791.8617590631,4689585.470421171,19,T
1698241690.0545032,190,1698241690,54162263,GPS1_Frame,42.33948066666667,-71.09046866666667,15.8,327791.99579562945,4689585.89304582,19,T
1698241691.0568705,191,1698241691,56529998,GPS1_Frame,42.33948266666666,-71.09046766666667,16.1,327792.0836366914,4689586.11310535,19,T
1698241692.0541651,192,1698241692,53786993,GPS1_Frame,42.33948466666667,-71.0904665,16.4,327792.1852079369,4689586.33282733,19,T
1698241693.0597878,193,1698241693,59141159,GPS1_Frame,42.33948683333333,-71.09046533333334,16.6,327792.2872341728,4689586.571056379,19,T
1698241694.0561776,194,1698241694,55851459,GPS1_Frame,42.33948866666666,-71.09046416666666,16.9,327792.38835041656,4689586.772271288,19,T
1698241695.0565429,195,1698241695,55711507,GPS1_Frame,42.33948999999999,-71.09046316666667,17.0,327792.47437149065,4689586.918302538,19,T
1698241696.0517175,196,1698241696,51182746,GPS1_Frame,42.33949116666666,-71.09046233333333,17.4,327792.5462073785,4689587.046164271,19,T
1698241697.0574381,197,1698241697,56939601,GPS1_Frame,42.339492666666665,-71.09046166666667,17.7,327792.60522305744,4689587.211377702,19,T
1698241698.0554607,198,1698241698,55109739,GPS1_Frame,42.33949483333334,-71.09046033333334,18.2,327792.7209794568,4689587.449269206,19,T
1698241699.0579758,199,1698241699,57608604,GPS1_Frame,42.33949733333334,-71.090459,18.6,327792.8376458283,4689587.724174853,19,T
1698241700.0535305,200,1698241700,53194761,GPS1_Frame,42.3395,-71.09045816666666,19.0,327792.9135766198,4689588.01860023,19,T
1698241701.055394,201,1698241701,55033206,GPS1_Frame,42.339502499999995,-71.09045733333333,19.4,327792.98905241326,4689588.294518538,19,T
1698241702.0517337,202,1698241702,51416635,GPS1_Frame,42.33950483333333,-71.09045616666667,20.0,327793.0915335881,4689588.551254669,19,T
1698241703.0560079,203,1698241703,55697202,GPS1_Frame,42.339507000000005,-71.09045516666667,20.5,327793.1798295762,4689588.789821286,19,T
1698241704.0535574,204,1698241704,52523374,GPS1_Frame,42.33950983333334,-71.09045416666666,21.0,327793.26994552236,4689589.102416187,19,T
1698241705.0575233,205,1698241705,57044744,GPS1_Frame,42.33951216666666,-71.0904535,21.5,327793.3312361189,4689589.360164977,19,T
1698241706.0544014,206,1698241706,53975343,GPS1_Frame,42.33951383333333,-71.09045333333333,21.8,327793.34951620037,4689589.544898138,19,T
1698241707.0521164,207,1698241707,51675081,GPS1_Frame,42.33951533333334,-71.09045283333333,22.1,327793.3948016596,4689589.710449127,19,T
1698241708.0546813,208,1698241708,54251194,GPS1_Frame,42.339516999999994,-71.09045216666667,22.5,327793.4542722923,4689589.894169631,19,T
1698241709.056411,209,1698241709,56144952,GPS1_Frame,42.339518500000004,-71.0904515,22.8,327793.5132879329,4689590.05938307,19,T
1698241710.0527418,210,1698241710,52223443,GPS1_Frame,42.33952033333333,-71.09045133333333,23.0,327793.53202299844,4689590.262623303,19,T
1698241711.0553741,211,1698241711,55032730,GPS1_Frame,42.339522,-71.09045083333334,23.3,327793.5777634393,4689590.446681362,19,T
1698241712.052478,212,1698241712,52076101,GPS1_Frame,42.33952416666666,-71.09045016666667,23.4,327793.63859902753,4689590.685923084,19,T
1698241713.0550714,213,1698241713,54606676,GPS1_Frame,42.33952583333333,-71.09045016666667,23.5,327793.64314891835,4689590.870993798,19,T
1698241714.0534394,214,1698241714,53044080,GPS1_Frame,42.33952666666667,-71.09045033333334,23.6,327793.6316936823,4689590.963866706,19,T
1698241715.0570881,215,1698241715,56572675,GPS1_Frame,42.339527333333336,-71.0904505,23.5,327793.6197834575,4689591.038232543,19,T
1698241716.0543318,216,1698241716,53997516,GPS1_Frame,42.33952883333333,-71.09045083333334,23.4,327793.5964179979,4689591.205471287,19,T
1698241717.056031,217,1698241717,55680513,GPS1_Frame,42.3395305,-71.090452,23.1,327793.5048566235,4689591.392904859,19,T
1698241718.050366,218,1698241718,49922704,GPS1_Frame,42.3395325,-71.0904535,22.8,327793.38674487325,4689591.61802768,19,T
1698241719.0561566,219,1698241719,55783987,GPS1_Frame,42.339532999999996,-71.09045533333332,22.4,327793.23707785667,4689591.677261963,19,T
1698241720.052494,220,1698241720,52063941,GPS1_Frame,42.339534666666665,-71.09045666666665,22.1,327793.13178632094,4689591.865033095,19,T
1698241721.0541172,221,1698241721,53726673,GPS1_Frame,42.339537,-71.0904575,21.9,327793.0695052885,4689592.125819854,19,T
1698241722.0532527,222,1698241722,52700042,GPS1_Frame,42.33953866666668,-71.09045866666666,21.5,327792.9779439438,4689592.313253437,19,T
1698241723.0587451,223,1698241723,58301925,GPS1_Frame,42.33954066666667,-71.09045966666666,21.1,327792.9010227613,4689592.537363609,19,T
1698241724.0552683,224,1698241724,54894447,GPS1_Frame,42.33954283333334,-71.09046033333334,20.8,327792.85201693606,4689592.779305749,19,T
1698241725.0531194,225,1698241725,52752017,GPS1_Frame,42.339546000000006,-71.0904605,20.5,327792.8469315967,4689593.131277657,19,T
1698241726.0538313,226,1698241726,53469657,GPS1_Frame,42.339548666666666,-71.09046116666667,20.2,327792.79929075204,4689593.428741012,19,T
